Bplus,Decay ID
D^{+}_{s}\rightarrow K^{0} e^{+} \nu_{e},1080
D^{+}_{s}\rightarrow K^{*0} e^{+} \nu_{e},1081
D^{+}_{s}\rightarrow K^{+} K^{-} \pi^{+} \pi^{0},1082
D^{+}_{s}\rightarrow \omega \pi^{+} \pi^{0},1083
D^{+}_{s}\rightarrow \omega \pi^{+} \pi^{+} \pi^{-},1084
Dsminus,Decay ID
D^{-}_{s}\rightarrow 1 \: Daughters,1
D^{-}_{s}\rightarrow 2 \: Daughters,2
D^{-}_{s}\rightarrow 3 \: Daughters,3
D^{-}_{s}\rightarrow 4 \: Daughters,4
D^{-}_{s}\rightarrow 5 \: Daughters,5
D^{-}_{s}\rightarrow 6 \: Daughters,6
D^{-}_{s}\rightarrow 7 \: Daughters,7
D^{-}_{s}\rightarrow 8 \: Daughters,8
D^{-}_{s}\rightarrow 9 \: Daughters,9
D^{-}_{s}\rightarrow 10 \: Daughters,10
D^{-}_{s}\rightarrow 11 \: Daughters,11
D^{-}_{s}\rightarrow 12 \: Daughters,12
D^{-}_{s}\rightarrow 13 \: Daughters,13
D^{-}_{s}\rightarrow 14 \: Daughters,14
D^{-}_{s}\rightarrow 15 \: Daughters,15
D^{-}_{s}\rightarrow 16 \: Daughters,16
D^{-}_{s}\rightarrow 17 \: Daughters,17
D^{-}_{s}\rightarrow 18 \: Daughters,18
D^{-}_{s}\rightarrow 19 \: Daughters,19
D^{-}_{s}\rightarrow 20 \: Daughters,20
D^{-}_{s}\rightarrow 21 \: Daughters,21
D^{-}_{s}\rightarrow 22 \: Daughters,22
D^{-}_{s}\rightarrow 23 \: Daughters,23
D^{-}_{s}\rightarrow 24 \: Daughters,24
D^{-}_{s}\rightarrow 25 \: Daughters,25
D^{-}_{s}\rightarrow 26 \: Daughters,26
D^{-}_{s}\rightarrow 27 \: Daughters,27
D^{-}_{s}\rightarrow 28 \: Daughters,28
D^{-}_{s}\rightarrow 29 \: Daughters,29
D^{-}_{s}\rightarrow 30 \: Daughters,30
-99:\:Particle\:Not\:Found,99
D^{-}_{s}\rightarrow \phi e^{-} \bar{\nu}_{e},1001
D^{-}_{s}\rightarrow \eta e^{-} \bar{\nu}_{e},1002
D^{-}_{s}\rightarrow {\eta^{\prime}} e^{-} \bar{\nu}_{e},1003
D^{-}_{s}\rightarrow K^{0} e^{-} \bar{\nu}_{e},1004
D^{-}_{s}\rightarrow K^{*0} e^{-} \bar{\nu}_{e},1005
D^{-}_{s}\rightarrow \phi \mu^{-} \bar{\nu}_{\mu},1006
D^{-}_{s}\rightarrow \eta \mu^{-} \bar{\nu}_{\mu},1007
D^{-}_{s}\rightarrow {\eta^{\prime}} \mu^{-} \bar{\nu}_{\mu},1008
D^{-}_{s}\rightarrow K^{0} \mu^{-} \bar{\nu}_{\mu},1009
D^{-}_{s}\rightarrow K^{*0} \mu^{-} \bar{\nu}_{\mu},1010
D^{-}_{s}\rightarrow \mu^{-} \bar{\nu}_{\mu},1011
D^{-}_{s}\rightarrow \tau^{-} \bar{\nu}_{\tau},1012
D^{-}_{s}\rightarrow \phi \pi^{-},1013
D^{-}_{s}\rightarrow \eta \pi^{-},1014
D^{-}_{s}\rightarrow {\eta^{\prime}} \pi^{-},1015
D^{-}_{s}\rightarrow \omega \pi^{-},1016
D^{-}_{s}\rightarrow \rho^{0} \pi^{-},1017
D^{-}_{s}\rightarrow \rho^{-} \pi^{0},1018
D^{-}_{s}\rightarrow \pi^{-} \pi^{0},1019
D^{-}_{s}\rightarrow f_{0} \pi^{-},1020
D^{-}_{s}\rightarrow f_{2} \pi^{-},1021
D^{-}_{s}\rightarrow \phi \rho^{-},1022
D^{-}_{s}\rightarrow \rho^{-} \eta,1023
D^{-}_{s}\rightarrow \rho^{-} {\eta^{\prime}},1024
D^{-}_{s}\rightarrow \pi^{-} \pi^{-} \pi^{+},1025
D^{-}_{s}\rightarrow \pi^{-} \pi^{0} \pi^{0},1026
D^{-}_{s}\rightarrow \phi \pi^{-} \pi^{0},1027
D^{-}_{s}\rightarrow \eta \pi^{-} \pi^{0},1028
D^{-}_{s}\rightarrow {\eta^{\prime}} \pi^{-} \pi^{0},1029
D^{-}_{s}\rightarrow \phi \pi^{-} \pi^{-} \pi^{+},1030
D^{-}_{s}\rightarrow \phi \pi^{-} \pi^{0} \pi^{0},1031
D^{-}_{s}\rightarrow \eta \pi^{-} \pi^{-} \pi^{+},1032
D^{-}_{s}\rightarrow \eta \pi^{-} \pi^{0} \pi^{0},1033
D^{-}_{s}\rightarrow K_{S}^{0} K^{-},1034
D^{-}_{s}\rightarrow K_{L}^{0} K^{-},1035
D^{-}_{s}\rightarrow K^{0} K^{-},1036
D^{-}_{s}\rightarrow K^{*0} K^{-},1037
D^{-}_{s}\rightarrow K^{*-} K^{0},1038
D^{-}_{s}\rightarrow K^{*0} K^{*-},1039
D^{-}_{s}\rightarrow K^{0} K^{-} \pi^{0},1040
D^{-}_{s}\rightarrow K^{*0} K^{-} \pi^{0},1041
D^{-}_{s}\rightarrow K^{*-} K^{0} \pi^{0},1042
D^{-}_{s}\rightarrow K^{*0} K^{*-} \pi^{0},1043
D^{-}_{s}\rightarrow K^{+} K^{-} \pi^{-},1044
D^{-}_{s}\rightarrow K_{S}^{0} K^{-} \pi^{+} \pi^{-},1045
D^{-}_{s}\rightarrow K_{L}^{0} K^{-} \pi^{+} \pi^{-},1046
D^{-}_{s}\rightarrow K^{0} K^{-} \pi^{+} \pi^{-},1047
D^{-}_{s}\rightarrow K^{0} K^{-} \pi^{0} \pi^{0},1048
D^{-}_{s}\rightarrow K^{-} K^{+} \pi^{-} \pi^{+} \pi^{-},1049
D^{-}_{s}\rightarrow \phi K^{-},1050
D^{-}_{s}\rightarrow \eta K^{-},1051
D^{-}_{s}\rightarrow {\eta^{\prime}} K^{-},1052
D^{-}_{s}\rightarrow \eta K^{-} \pi^{0},1053
D^{-}_{s}\rightarrow \eta K^{-} \pi^{+} \pi^{-},1054
D^{-}_{s}\rightarrow {\eta^{\prime}} K^{-} \pi^{0},1055
D^{-}_{s}\rightarrow {\eta^{\prime}} K^{-} \pi^{+} \pi^{-},1056
D^{-}_{s}\rightarrow K^{-} K^{-} K^{+},1057
D^{-}_{s}\rightarrow K_{S}^{0} \pi^{-},1058
D^{-}_{s}\rightarrow K_{L}^{0} \pi^{-},1059
D^{-}_{s}\rightarrow \bar{K}^{0} \pi^{-},1060
D^{-}_{s}\rightarrow \rho^{-} \bar{K}^{0},1061
D^{-}_{s}\rightarrow \rho^{0} K^{-},1062
D^{-}_{s}\rightarrow \bar{K}^{0} \pi^{-} \pi^{0},1063
D^{-}_{s}\rightarrow a_{1}^{-} \bar{K}^{0},1064
D^{-}_{s}\rightarrow \bar{K}^{*0} \pi^{-},1065
D^{-}_{s}\rightarrow \bar{K}^{*0} \rho^{-},1066
D^{-}_{s}\rightarrow \bar{K}^{*0} \pi^{-} \pi^{0},1067
D^{-}_{s}\rightarrow K^{-} \pi^{0},1068
D^{-}_{s}\rightarrow K^{-} \pi^{+} \pi^{-},1069
D^{-}_{s}\rightarrow \pi^{+} \pi^{+} \pi^{-} \pi^{-} \pi^{-},1070
D^{-}_{s}\rightarrow \pi^{+} \pi^{+} \pi^{-} \pi^{-} \pi^{-} \pi^{0},1071
D^{-}_{s}\rightarrow \bar{p}^{-} n^{0},1072
D^{-}_{s}\rightarrow K_{S}^{0} K_{S}^{0} \pi^{+} \pi^{-} \pi^{-},1073
D^{-}_{s}\rightarrow K_{L}^{0} K_{L}^{0} \pi^{+} \pi^{-} \pi^{-},1074
D^{-}_{s}\rightarrow \bar{K}^{0} K^{0} \pi^{+} \pi^{-} \pi^{-},1075
D^{-}_{s}\rightarrow K_{S}^{0} \pi^{+} \pi^{-} \pi^{-},1076
D^{-}_{s}\rightarrow K_{L}^{0} \pi^{+} \pi^{-} \pi^{-},1077
D^{-}_{s}\rightarrow K^{0} \pi^{+} \pi^{-} \pi^{-},1078
D^{-}_{s}\rightarrow K^{-} K^{-} \pi^{+},1079
D^{-}_{s}\rightarrow \bar{K}^{0} e^{-} \bar{\nu}_{e},1080
D^{-}_{s}\rightarrow \bar{K}^{*0} e^{-} \bar{\nu}_{e},1081
D^{-}_{s}\rightarrow K^{-} K^{+} \pi^{-} \pi^{0},1082
D^{-}_{s}\rightarrow \omega \pi^{-} \pi^{0},1083
D^{-}_{s}\rightarrow \omega \pi^{-} \pi^{-} \pi^{+},1084
Dplus,Decay ID
D^{+}\rightarrow 1 \: Daughters,1
D^{+}\rightarrow 2 \: Daughters,2
D^{+}\rightarrow 3 \: Daughters,3
D^{+}\rightarrow 4 \: Daughters,4
D^{+}\rightarrow 5 \: Daughters,5
D^{+}\rightarrow 6 \: Daughters,6
D^{+}\rightarrow 7 \: Daughters,7
D^{+}\rightarrow 8 \: Daughters,8
D^{+}\rightarrow 9 \: Daughters,9
D^{+}\rightarrow 10 \: Daughters,10
D^{+}\rightarrow 11 \: Daughters,11
D^{+}\rightarrow 12 \: Daughters,12
D^{+}\rightarrow 13 \: Daughters,13
D^{+}\rightarrow 14 \: Daughters,14
D^{+}\rightarrow 15 \: Daughters,15
D^{+}\rightarrow 16 \: Daughters,16
D^{+}\rightarrow 17 \: Daughters,17
D^{+}\rightarrow 18 \: Daughters,18
D^{+}\rightarrow 19 \: Daughters,19
D^{+}\rightarrow 20 \: Daughters,20
D^{+}\rightarrow 21 \: Daughters,21
D^{+}\rightarrow 22 \: Daughters,22
D^{+}\rightarrow 23 \: Daughters,23
D^{+}\rightarrow 24 \: Daughters,24
D^{+}\rightarrow 25 \: Daughters,25
D^{+}\rightarrow 26 \: Daughters,26
D^{+}\rightarrow 27 \: Daughters,27
D^{+}\rightarrow 28 \: Daughters,28
D^{+}\rightarrow 29 \: Daughters,29
D^{+}\rightarrow 30 \: Daughters,30
-99:\:Particle\:Not\:Found,99
D^{+}\rightarrow \bar{K}^{*0} e^{+} \nu_{e},1001
D^{+}\rightarrow \bar{K}^{0} e^{+} \nu_{e},1002
D^{+}\rightarrow \bar{K}_{1}^{0} e^{+} \nu_{e},1003
D^{+}\rightarrow \bar{K}_{2}^{*0} e^{+} \nu_{e},1004
D^{+}\rightarrow \pi^{0} e^{+} \nu_{e},1005
D^{+}\rightarrow \eta e^{+} \nu_{e},1006
D^{+}\rightarrow {\eta^{\prime}} e^{+} \nu_{e},1007
D^{+}\rightarrow \rho^{0} e^{+} \nu_{e},1008
D^{+}\rightarrow \omega e^{+} \nu_{e},1009
D^{+}\rightarrow K^{-} \pi^{+} e^{+} \nu_{e},1010
D^{+}\rightarrow \bar{K}^{0} \pi^{0} e^{+} \nu_{e},1011
D^{+}\rightarrow \bar{K}^{*0} \mu^{+} \nu_{\mu},1012
D^{+}\rightarrow \bar{K}^{0} \mu^{+} \nu_{\mu},1013
D^{+}\rightarrow \bar{K}_{1}^{0} \mu^{+} \nu_{\mu},1014
D^{+}\rightarrow \bar{K}_{2}^{*0} \mu^{+} \nu_{\mu},1015
D^{+}\rightarrow \pi^{0} \mu^{+} \nu_{\mu},1016
D^{+}\rightarrow \eta \mu^{+} \nu_{\mu},1017
D^{+}\rightarrow {\eta^{\prime}} \mu^{+} \nu_{\mu},1018
D^{+}\rightarrow \rho^{0} \mu^{+} \nu_{\mu},1019
D^{+}\rightarrow \omega \mu^{+} \nu_{\mu},1020
D^{+}\rightarrow K^{-} \pi^{+} \mu^{+} \nu_{\mu},1021
D^{+}\rightarrow \bar{K}^{0} \pi^{0} \mu^{+} \nu_{\mu},1022
D^{+}\rightarrow \mu^{+} \nu_{\mu},1023
D^{+}\rightarrow \tau^{+} \nu_{\tau},1024
D^{+}\rightarrow K_{S}^{0} \pi^{+},1025
D^{+}\rightarrow K_{L}^{0} \pi^{+},1026
D^{+}\rightarrow \bar{K}^{0} \pi^{+},1027
D^{+}\rightarrow a_{1}^{+} K_{S}^{0},1028
D^{+}\rightarrow a_{1}^{+} K_{L}^{0},1029
D^{+}\rightarrow a_{1}^{+} \bar{K}^{0},1030
D^{+}\rightarrow \bar{{K^{\prime}}}_{1}^{0} \pi^{+},1031
D^{+}\rightarrow \bar{K}^{*0} \rho^{+},1032
D^{+}\rightarrow K^{-} \pi^{+} \pi^{+},1033
D^{+}\rightarrow K_{S}^{0} \pi^{+} \pi^{0},1034
D^{+}\rightarrow K_{L}^{0} \pi^{+} \pi^{0},1035
D^{+}\rightarrow \bar{K}^{0} \pi^{+} \pi^{0},1036
D^{+}\rightarrow K_{S}^{0} \rho^{0} \pi^{+},1037
D^{+}\rightarrow K_{L}^{0} \rho^{0} \pi^{+},1038
D^{+}\rightarrow \bar{K}^{0} \rho^{0} \pi^{+},1039
D^{+}\rightarrow \bar{K}^{0} \omega \pi^{+},1040
D^{+}\rightarrow K^{-} \rho^{+} \pi^{+},1041
D^{+}\rightarrow K^{*-} \pi^{+} \pi^{+},1042
D^{+}\rightarrow \bar{K}^{*0} \pi^{0} \pi^{+},1043
D^{+}\rightarrow \bar{K}^{*0} \rho^{0} \pi^{+},1044
D^{+}\rightarrow \bar{K}^{*0} \omega \pi^{+},1045
D^{+}\rightarrow K^{-} \pi^{+} \pi^{+} \pi^{0},1046
D^{+}\rightarrow K_{S}^{0} \pi^{+} \pi^{+} \pi^{-},1047
D^{+}\rightarrow K_{L}^{0} \pi^{+} \pi^{+} \pi^{-},1048
D^{+}\rightarrow \bar{K}^{0} \pi^{+} \pi^{+} \pi^{-},1049
D^{+}\rightarrow K^{-} \pi^{+} \pi^{+} \pi^{+} \pi^{-},1050
D^{+}\rightarrow K^{-} \pi^{+} \pi^{+} \pi^{0} \pi^{0},1051
D^{+}\rightarrow \bar{K}^{0} \pi^{+} \pi^{+} \pi^{-} \pi^{0},1052
D^{+}\rightarrow \bar{K}^{0} \pi^{+} \pi^{0} \pi^{0} \pi^{0},1053
D^{+}\rightarrow K_{S}^{0} K_{S}^{0} K^{+},1054
D^{+}\rightarrow K_{L}^{0} K_{L}^{0} K^{+},1055
D^{+}\rightarrow \bar{K}^{0} \bar{K}^{0} K^{+},1056
D^{+}\rightarrow \phi \pi^{+},1057
D^{+}\rightarrow \phi \pi^{+} \pi^{0},1058
D^{+}\rightarrow K_{S}^{0} K^{+},1059
D^{+}\rightarrow K_{L}^{0} K^{+},1060
D^{+}\rightarrow \bar{K}^{0} K^{+},1061
D^{+}\rightarrow \bar{K}^{*0} K^{+},1062
D^{+}\rightarrow K^{*+} K_{S}^{0},1063
D^{+}\rightarrow K^{*+} K_{L}^{0},1064
D^{+}\rightarrow K^{*+} \bar{K}^{0},1065
D^{+}\rightarrow K^{+} K^{-} \pi^{+},1066
D^{+}\rightarrow K^{+} \bar{K}^{0} \pi^{0},1067
D^{+}\rightarrow \bar{K}^{0} K^{0} \pi^{+},1068
D^{+}\rightarrow K^{*+} K^{-} \pi^{+},1069
D^{+}\rightarrow K^{+} K^{*-} \pi^{+},1070
D^{+}\rightarrow K^{*+} \bar{K}^{0} \pi^{0},1071
D^{+}\rightarrow K^{+} \bar{K}^{*0} \pi^{0},1072
D^{+}\rightarrow \bar{K}^{*0} K^{0} \pi^{+},1073
D^{+}\rightarrow \bar{K}^{0} K^{*0} \pi^{+},1074
D^{+}\rightarrow \pi^{0} \pi^{+},1075
D^{+}\rightarrow \rho^{0} \pi^{+},1076
D^{+}\rightarrow \pi^{+} \pi^{+} \pi^{-},1077
D^{+}\rightarrow \pi^{+} \pi^{0} \pi^{0},1078
D^{+}\rightarrow \pi^{+} \pi^{+} \pi^{-} \pi^{0},1079
D^{+}\rightarrow \pi^{+} \pi^{0} \pi^{0} \pi^{0},1080
D^{+}\rightarrow \eta \pi^{+},1081
D^{+}\rightarrow {\eta^{\prime}} \pi^{+},1082
D^{+}\rightarrow \eta \pi^{+} \pi^{0},1083
D^{+}\rightarrow \eta \pi^{+} \pi^{+} \pi^{-},1084
D^{+}\rightarrow \eta \pi^{+} \pi^{0} \pi^{0},1085
D^{+}\rightarrow \pi^{+} \pi^{+} \pi^{+} \pi^{-} \pi^{-},1086
D^{+}\rightarrow K^{+} K^{-} \pi^{+} \pi^{0},1087
D^{+}\rightarrow K^{+} K_{S}^{0} \pi^{+} \pi^{-},1088
D^{+}\rightarrow K^{+} K_{L}^{0} \pi^{+} \pi^{-},1089
D^{+}\rightarrow K^{+} \bar{K}^{0} \pi^{+} \pi^{-},1090
D^{+}\rightarrow K_{S}^{0} K^{-} \pi^{+} \pi^{+},1091
D^{+}\rightarrow K_{L}^{0} K^{-} \pi^{+} \pi^{+},1092
D^{+}\rightarrow K^{0} K^{-} \pi^{+} \pi^{+},1093
D^{+}\rightarrow K^{+} K^{-} \pi^{+} \pi^{+} \pi^{-},1094
D^{+}\rightarrow K^{+} K^{-} K_{S}^{0} \pi^{+},1095
D^{+}\rightarrow K^{+} K^{-} K_{L}^{0} \pi^{+},1096
D^{+}\rightarrow K^{+} K^{-} \bar{K}^{0} \pi^{+},1097
D^{+}\rightarrow \bar{K}^{*0} a_{1}^{+},1098
D^{+}\rightarrow K^{+} \pi^{0},1099
D^{+}\rightarrow K^{+} \pi^{+} \pi^{-},1100
D^{+}\rightarrow K^{+} K^{+} K^{-},1101
D^{+}\rightarrow K^{-} \rho^{0} \pi^{+} \pi^{+},1102
D^{+}\rightarrow {\eta^{\prime}} \pi^{+} \pi^{0},1103
D^{+}\rightarrow K^{+} \rho^{0},1104
Dminus,Decay ID
D^{-}\rightarrow 1 \: Daughters,1
D^{-}\rightarrow 2 \: Daughters,2
D^{-}\rightarrow 3 \: Daughters,3
D^{-}\rightarrow 4 \: Daughters,4
D^{-}\rightarrow 5 \: Daughters,5
D^{-}\rightarrow 6 \: Daughters,6
D^{-}\rightarrow 7 \: Daughters,7
D^{-}\rightarrow 8 \: Daughters,8
D^{-}\rightarrow 9 \: Daughters,9
D^{-}\rightarrow 10 \: Daughters,10
D^{-}\rightarrow 11 \: Daughters,11
D^{-}\rightarrow 12 \: Daughters,12
D^{-}\rightarrow 13 \: Daughters,13
D^{-}\rightarrow 14 \: Daughters,14
D^{-}\rightarrow 15 \: Daughters,15
D^{-}\rightarrow 16 \: Daughters,16
D^{-}\rightarrow 17 \: Daughters,17
D^{-}\rightarrow 18 \: Daughters,18
D^{-}\rightarrow 19 \: Daughters,19
D^{-}\rightarrow 20 \: Daughters,20
D^{-}\rightarrow 21 \: Daughters,21
D^{-}\rightarrow 22 \: Daughters,22
D^{-}\rightarrow 23 \: Daughters,23
D^{-}\rightarrow 24 \: Daughters,24
D^{-}\rightarrow 25 \: Daughters,25
D^{-}\rightarrow 26 \: Daughters,26
D^{-}\rightarrow 27 \: Daughters,27
D^{-}\rightarrow 28 \: Daughters,28
D^{-}\rightarrow 29 \: Daughters,29
D^{-}\rightarrow 30 \: Daughters,30
-99:\:Particle\:Not\:Found,99
D^{-}\rightarrow K^{*0} e^{-} \bar{\nu}_{e},1001
D^{-}\rightarrow K^{0} e^{-} \bar{\nu}_{e},1002
D^{-}\rightarrow K_{1}^{0} e^{-} \bar{\nu}_{e},1003
D^{-}\rightarrow K_{2}^{*0} e^{-} \bar{\nu}_{e},1004
D^{-}\rightarrow \pi^{0} e^{-} \bar{\nu}_{e},1005
D^{-}\rightarrow \eta e^{-} \bar{\nu}_{e},1006
D^{-}\rightarrow {\eta^{\prime}} e^{-} \bar{\nu}_{e},1007
D^{-}\rightarrow \rho^{0} e^{-} \bar{\nu}_{e},1008
D^{-}\rightarrow \omega e^{-} \bar{\nu}_{e},1009
D^{-}\rightarrow K^{+} \pi^{-} e^{-} \bar{\nu}_{e},1010
D^{-}\rightarrow K^{0} \pi^{0} e^{-} \bar{\nu}_{e},1011
D^{-}\rightarrow K^{*0} \mu^{-} \bar{\nu}_{\mu},1012
D^{-}\rightarrow K^{0} \mu^{-} \bar{\nu}_{\mu},1013
D^{-}\rightarrow K_{1}^{0} \mu^{-} \bar{\nu}_{\mu},1014
D^{-}\rightarrow K_{2}^{*0} \mu^{-} \bar{\nu}_{\mu},1015
D^{-}\rightarrow \pi^{0} \mu^{-} \bar{\nu}_{\mu},1016
D^{-}\rightarrow \eta \mu^{-} \bar{\nu}_{\mu},1017
D^{-}\rightarrow {\eta^{\prime}} \mu^{-} \bar{\nu}_{\mu},1018
D^{-}\rightarrow \rho^{0} \mu^{-} \bar{\nu}_{\mu},1019
D^{-}\rightarrow \omega \mu^{-} \bar{\nu}_{\mu},1020
D^{-}\rightarrow K^{+} \pi^{-} \mu^{-} \bar{\nu}_{\mu},1021
D^{-}\rightarrow K^{0} \pi^{0} \mu^{-} \bar{\nu}_{\mu},1022
D^{-}\rightarrow \mu^{-} \bar{\nu}_{\mu},1023
D^{-}\rightarrow \tau^{-} \bar{\nu}_{\tau},1024
D^{-}\rightarrow K_{S}^{0} \pi^{-},1025
D^{-}\rightarrow K_{L}^{0} \pi^{-},1026
D^{-}\rightarrow K^{0} \pi^{-},1027
D^{-}\rightarrow a_{1}^{-} K_{S}^{0},1028
D^{-}\rightarrow a_{1}^{-} K_{L}^{0},1029
D^{-}\rightarrow a_{1}^{-} K^{0},1030
D^{-}\rightarrow {K^{\prime}}_{1}^{0} \pi^{-},1031
D^{-}\rightarrow K^{*0} \rho^{-},1032
D^{-}\rightarrow K^{+} \pi^{-} \pi^{-},1033
D^{-}\rightarrow K_{S}^{0} \pi^{-} \pi^{0},1034
D^{-}\rightarrow K_{L}^{0} \pi^{-} \pi^{0},1035
D^{-}\rightarrow K^{0} \pi^{-} \pi^{0},1036
D^{-}\rightarrow K_{S}^{0} \rho^{0} \pi^{-},1037
D^{-}\rightarrow K_{L}^{0} \rho^{0} \pi^{-},1038
D^{-}\rightarrow K^{0} \rho^{0} \pi^{-},1039
D^{-}\rightarrow K^{0} \omega \pi^{-},1040
D^{-}\rightarrow K^{+} \rho^{-} \pi^{-},1041
D^{-}\rightarrow K^{*+} \pi^{-} \pi^{-},1042
D^{-}\rightarrow K^{*0} \pi^{0} \pi^{-},1043
D^{-}\rightarrow K^{*0} \rho^{0} \pi^{-},1044
D^{-}\rightarrow K^{*0} \omega \pi^{-},1045
D^{-}\rightarrow K^{+} \pi^{-} \pi^{-} \pi^{0},1046
D^{-}\rightarrow K_{S}^{0} \pi^{-} \pi^{-} \pi^{+},1047
D^{-}\rightarrow K_{L}^{0} \pi^{-} \pi^{-} \pi^{+},1048
D^{-}\rightarrow K^{0} \pi^{-} \pi^{-} \pi^{+},1049
D^{-}\rightarrow K^{+} \pi^{-} \pi^{-} \pi^{-} \pi^{+},1050
D^{-}\rightarrow K^{+} \pi^{-} \pi^{-} \pi^{0} \pi^{0},1051
D^{-}\rightarrow K^{0} \pi^{-} \pi^{-} \pi^{+} \pi^{0},1052
D^{-}\rightarrow K^{0} \pi^{-} \pi^{0} \pi^{0} \pi^{0},1053
D^{-}\rightarrow K_{S}^{0} K_{S}^{0} K^{-},1054
D^{-}\rightarrow K_{L}^{0} K_{L}^{0} K^{-},1055
D^{-}\rightarrow K^{0} K^{0} K^{-},1056
D^{-}\rightarrow \phi \pi^{-},1057
D^{-}\rightarrow \phi \pi^{-} \pi^{0},1058
D^{-}\rightarrow K_{S}^{0} K^{-},1059
D^{-}\rightarrow K_{L}^{0} K^{-},1060
D^{-}\rightarrow K^{0} K^{-},1061
D^{-}\rightarrow K^{*0} K^{-},1062
D^{-}\rightarrow K^{*-} K_{S}^{0},1063
D^{-}\rightarrow K^{*-} K_{L}^{0},1064
D^{-}\rightarrow K^{*-} K^{0},1065
D^{-}\rightarrow K^{-} K^{+} \pi^{-},1066
D^{-}\rightarrow K^{-} K^{0} \pi^{0},1067
D^{-}\rightarrow \bar{K}^{0} K^{0} \pi^{-},1068
D^{-}\rightarrow K^{*-} K^{+} \pi^{-},1069
D^{-}\rightarrow K^{-} K^{*+} \pi^{-},1070
D^{-}\rightarrow K^{*-} K^{0} \pi^{0},1071
D^{-}\rightarrow K^{-} K^{*0} \pi^{0},1072
D^{-}\rightarrow K^{*0} \bar{K}^{0} \pi^{-},1073
D^{-}\rightarrow K^{0} \bar{K}^{*0} \pi^{-},1074
D^{-}\rightarrow \pi^{0} \pi^{-},1075
D^{-}\rightarrow \rho^{0} \pi^{-},1076
D^{-}\rightarrow \pi^{-} \pi^{+} \pi^{-},1077
D^{-}\rightarrow \pi^{-} \pi^{0} \pi^{0},1078
D^{-}\rightarrow \pi^{-} \pi^{+} \pi^{-} \pi^{0},1079
D^{-}\rightarrow \pi^{-} \pi^{0} \pi^{0} \pi^{0},1080
D^{-}\rightarrow \eta \pi^{-},1081
D^{-}\rightarrow {\eta^{\prime}} \pi^{-},1082
D^{-}\rightarrow \eta \pi^{-} \pi^{0},1083
D^{-}\rightarrow \eta \pi^{-} \pi^{+} \pi^{-},1084
D^{-}\rightarrow \eta \pi^{-} \pi^{0} \pi^{0},1085
D^{-}\rightarrow \pi^{+} \pi^{-} \pi^{+} \pi^{-} \pi^{-},1086
D^{-}\rightarrow K^{*0} a_{1}^{-},1087
D^{-}\rightarrow K^{+} K^{-} \pi^{-} \pi^{0},1088
D^{-}\rightarrow K^{-} K_{S}^{0} \pi^{+} \pi^{-},1089
D^{-}\rightarrow K^{-} K_{L}^{0} \pi^{+} \pi^{-},1090
D^{-}\rightarrow K^{-} K^{0} \pi^{+} \pi^{-},1091
D^{-}\rightarrow K_{S}^{0} K^{+} \pi^{-} \pi^{-},1092
D^{-}\rightarrow K_{L}^{0} K^{+} \pi^{-} \pi^{-},1093
D^{-}\rightarrow \bar{K}^{0} K^{+} \pi^{-} \pi^{-},1094
D^{-}\rightarrow K^{+} K^{-} \pi^{+} \pi^{-} \pi^{-},1095
D^{-}\rightarrow K^{+} K^{-} K_{S}^{0} \pi^{-},1096
D^{-}\rightarrow K^{+} K^{-} K_{L}^{0} \pi^{-},1097
D^{-}\rightarrow K^{+} K^{-} K^{0} \pi^{-},1098
D^{-}\rightarrow K^{-} \pi^{0},1099
D^{-}\rightarrow K^{-} \pi^{+} \pi^{-},1100
D^{-}\rightarrow K^{-} K^{+} K^{-},1101
D^{-}\rightarrow K^{+} \rho^{0} \pi^{-} \pi^{-},1102
D^{-}\rightarrow {\eta^{\prime}} \pi^{-} \pi^{0},1103
D^{-}\rightarrow K^{-} \rho^{0},1104
D0,Decay ID
D^{0}\rightarrow 1 \: Daughters,1
D^{0}\rightarrow 2 \: Daughters,2
D^{0}\rightarrow 3 \: Daughters,3
D^{0}\rightarrow 4 \: Daughters,4
D^{0}\rightarrow 5 \: Daughters,5
D^{0}\rightarrow 6 \: Daughters,6
D^{0}\rightarrow 7 \: Daughters,7
D^{0}\rightarrow 8 \: Daughters,8
D^{0}\rightarrow 9 \: Daughters,9
D^{0}\rightarrow 10 \: Daughters,10
D^{0}\rightarrow 11 \: Daughters,11
D^{0}\rightarrow 12 \: Daughters,12
D^{0}\rightarrow 13 \: Daughters,13
D^{0}\rightarrow 14 \: Daughters,14
D^{0}\rightarrow 15 \: Daughters,15
D^{0}\rightarrow 16 \: Daughters,16
D^{0}\rightarrow 17 \: Daughters,17
D^{0}\rightarrow 18 \: Daughters,18
D^{0}\rightarrow 19 \: Daughters,19
D^{0}\rightarrow 20 \: Daughters,20
D^{0}\rightarrow 21 \: Daughters,21
D^{0}\rightarrow 22 \: Daughters,22
D^{0}\rightarrow 23 \: Daughters,23
D^{0}\rightarrow 24 \: Daughters,24
D^{0}\rightarrow 25 \: Daughters,25
D^{0}\rightarrow 26 \: Daughters,26
D^{0}\rightarrow 27 \: Daughters,27
D^{0}\rightarrow 28 \: Daughters,28
D^{0}\rightarrow 29 \: Daughters,29
D^{0}\rightarrow 30 \: Daughters,30
-99:\:Particle\:Not\:Found,99
D^{0}\rightarrow K^{*-} e^{+} \nu_{e},1001
